Date,Close,Open,High,Low,Volume,Change %,Ticker,Daily_Return,Volatility_7D,MA_50,RSI,Future_Return,Target,Cluster
2016-07-18,144.96,145.52,146.0,144.6,469.00K,-0.38,OGDCL,-0.003848268279274314,0.010518600738515746,142.046,52.85823170731707,-0.030974061810154607,-1,0
2016-07-19,146.0,144.3,147.2,143.9,2.45M,0.72,OGDCL,0.00717439293598221,0.010129266140699714,142.2726,57.72357723577237,-0.046849315068493214,-1,0
2016-07-20,145.12,146.0,147.0,144.07,2.86M,-0.6,OGDCL,-0.0060273972602739034,0.011041137444833609,142.47279999999998,55.968468468468465,-0.037417309812568966,-1,0
2016-07-21,145.01,146.0,146.4,144.7,1.44M,-0.08,OGDCL,-0.000757993384785105,0.0044866266601650195,142.537,72.30843840931125,-0.046962278463554274,-1,0
2016-07-22,143.1,144.99,145.39,143.0,1.60M,-1.32,OGDCL,-0.013171505413419715,0.006316253687636333,142.6026,74.17910447761187,-0.04598183088749119,-1,0
2016-07-25,140.47,142.5,142.5,140.05,1.75M,-1.84,OGDCL,-0.018378756114605155,0.008627870817446837,142.56599999999997,59.75295934122487,-0.026482522958638843,-1,0
2016-07-27,139.69,139.2,140.5,138.7,803.50K,0.38,OGDCL,0.003808565679793041,0.009209884235657748,142.49360000000001,54.903147699757874,-0.03894337461521935,-1,0
2016-07-28,138.2,139.4,140.0,137.83,1.42M,-1.07,OGDCL,-0.010666475767771577,0.007514406750293545,142.3924,44.60966542750928,-0.023950795947901615,-1,0
2016-08-03,134.25,136.0,136.0,134.0,2.24M,-1.74,OGDCL,-0.017419307619117252,0.007972825708225642,141.6562,12.692050768203117,0.035158286778398606,1,0
2016-08-04,134.89,136.26,136.89,134.35,1.44M,0.48,OGDCL,0.004767225325884361,0.008848551529491539,141.4518,15.731785944551731,0.022685150863666736,1,0
2016-08-05,135.44,135.75,135.8,135.02,662.80K,0.41,OGDCL,0.004077396397064392,0.008890642053292735,141.267,19.290322580645068,0.029902539870053202,1,0
2016-08-08,136.65,135.49,137.0,135.49,631.40K,0.89,OGDCL,0.008933845245127081,0.009632646837126245,141.1258,20.165922144224638,0.034467618002195444,1,0
2016-08-09,138.49,137.4,139.0,137.35,2.53M,1.35,OGDCL,0.01346505671423337,0.009805873017704471,141.0724,30.06614552014433,0.024767131200808645,1,0
2016-08-11,137.95,138.5,139.5,137.5,2.52M,-0.73,OGDCL,-0.007339713607253384,0.010453428000032555,140.91819999999998,34.01613904407198,0.029503443276549524,1,0
2016-08-26,142.18,142.87,142.87,141.75,1.61M,-0.13,OGDCL,-0.0013345508182903698,0.006560298357959523,140.7566,71.65231010180108,-0.03298635532423688,-1,0
2016-09-02,137.49,139.15,139.94,137.11,932.10K,-1.78,OGDCL,-0.01778825546506635,0.007552813733910732,140.43280000000001,32.42506811989098,0.042766746672485256,1,0
2016-09-07,141.81,140.11,142.5,140.1,982.70K,1.28,OGDCL,0.012783888015997613,0.012171416970576075,140.2802,49.22623434045686,-0.023693674635075213,-1,0
2016-09-08,142.5,142.5,143.0,141.7,636.80K,0.49,OGDCL,0.004865665326845736,0.012296143321548028,140.2914,52.19546742209633,-0.02905263157894722,-1,0
2016-09-09,143.37,142.98,143.99,142.5,812.40K,0.61,OGDCL,0.006105263157894836,0.011173307302637254,140.4426,59.666908037653926,-0.04066401618190707,-1,0
2016-09-28,138.71,139.02,139.75,138.02,311.00K,-0.5,OGDCL,-0.00502116060540847,0.007656746385840573,140.0408,45.813953488372164,0.024006920914137364,1,0
2016-10-05,142.04,142.75,143.9,141.6,3.32M,0.08,OGDCL,0.0007750299443387565,0.008355038090275343,139.7296,60.242179616548945,0.021824838073781994,1,0
2016-10-13,142.88,143.1,144.25,142.5,3.64M,0.2,OGDCL,0.001963534361851371,0.002371691429041702,139.9792,81.04651162790702,0.023446248600223818,1,0
2016-10-18,141.96,142.5,142.51,141.0,1.60M,-0.72,OGDCL,-0.007203300930134993,0.009592475298844282,140.38299999999998,61.17021276595755,0.022118906734291288,1,0
2016-10-20,146.23,144.0,147.0,143.98,3.97M,2.26,OGDCL,0.022587412587412592,0.01288463508879333,140.7848,75.37112010796226,-0.038090679067222855,-1,0
2016-10-21,146.25,146.0,147.99,145.0,1.83M,0.01,OGDCL,0.00013677084045693455,0.012871479208661536,141.00099999999998,69.60865945045805,-0.0408205128205128,-1,0
2016-10-24,145.05,145.0,145.99,145.0,1.62M,-0.82,OGDCL,-0.008205128205128087,0.013648851406460225,141.16899999999998,64.80620155038774,-0.030541192692175145,-1,0
2016-11-07,142.93,142.2,143.5,141.8,1.60M,0.22,OGDCL,0.002173608189594667,0.00711235134124533,141.55640000000002,53.447050461975834,-0.020569509550129372,-1,0
2016-11-15,140.05,139.98,140.99,139.5,737.50K,0.04,OGDCL,0.00042860204300310123,0.006385717737516958,141.429,38.373205741626855,0.026704748304176906,1,0
2016-11-16,140.64,141.0,142.0,140.1,1.17M,0.42,OGDCL,0.00421278114958934,0.006678353056008225,141.4386,49.89154013015178,0.03100113765642787,1,0
2016-11-17,140.74,140.99,141.0,140.22,594.30K,0.07,OGDCL,0.0007110352673493914,0.006525965306218417,141.4538,52.572706935123094,0.03559755577660928,1,0
2016-11-18,139.96,140.5,140.65,139.05,555.70K,-0.55,OGDCL,-0.005542134432286461,0.004043397172945742,141.5032,46.481876332622605,0.03979708488139466,1,0
2016-11-23,145.0,143.75,145.5,142.9,3.16M,0.84,OGDCL,0.008415049725293944,0.007510388213136535,141.67340000000002,59.17312661498709,-0.027310344827586208,-1,0
2016-11-28,143.84,144.15,145.9,143.1,486.90K,-1.16,OGDCL,-0.011612725898440202,0.009943371144947382,141.8582,56.93146417445486,0.07299777530589546,1,0
2016-11-29,142.02,143.85,144.5,141.85,884.40K,-1.27,OGDCL,-0.012652947719688501,0.011256974991948271,141.921,57.786561264822154,0.10047880580199964,1,0
2016-11-30,141.04,141.56,142.42,139.9,3.33M,-0.69,OGDCL,-0.00690043655823136,0.011123885258144901,141.97279999999998,50.85536547433903,0.09004537719795813,1,0
2016-12-01,146.77,147.0,148.0,145.5,6.98M,4.06,OGDCL,0.040626772546795475,0.01837876887033756,142.141,67.08583925642426,0.042788035702118865,1,0
2016-12-02,147.09,148.0,148.0,146.5,2.63M,0.22,OGDCL,0.002180282073993345,0.018227408212396125,142.332,69.63495575221236,0.06315861037460047,1,0
2016-12-05,154.34,146.1,154.44,146.01,6.62M,4.93,OGDCL,0.04928955061526952,0.02557728827451953,142.6218,78.27463395330429,0.05513800699753779,1,2
2016-12-06,156.29,153.9,157.39,152.6,9.16M,1.26,OGDCL,0.01263444343656861,0.025211873660805753,142.9592,79.38415321066465,0.05201868321709635,1,2
2016-12-07,153.74,155.01,155.9,152.95,4.08M,-1.63,OGDCL,-0.01631582314927371,0.02595147571658859,143.2452,72.35213204951859,0.08007024847144528,1,2
2016-12-08,153.05,152.5,153.89,151.0,2.35M,-0.45,OGDCL,-0.004488096786782858,0.024935767587587754,143.518,72.57675060365645,0.08807579222476303,1,2
2016-12-09,156.38,154.4,157.2,153.98,6.76M,2.18,OGDCL,0.021757595557007514,0.023834535844460204,143.87140000000002,74.30510665804785,0.060109988489576605,1,0
2016-12-15,166.05,162.1,168.49,162.01,6.86M,0.99,OGDCL,0.009913635810728794,0.018389911582228236,145.24460000000002,78.03867403314919,-0.02511291779584468,-1,0
2016-12-16,166.53,167.0,167.49,165.6,5.81M,0.29,OGDCL,0.002890695573622315,0.0185820010237849,145.7366,78.79868348875482,-0.02528073019876298,-1,0
2016-12-27,164.02,162.7,164.49,162.7,1.32M,0.33,OGDCL,0.0033031563494005933,0.008444225212339567,148.6438,65.75621687729316,0.04097061333983665,1,0
2016-12-28,165.08,164.4,165.95,164.4,2.88M,0.65,OGDCL,0.0064626265089622326,0.008934871274335834,149.1062,74.60937500000001,0.02350375575478547,1,0
2016-12-29,164.88,165.5,166.25,164.0,2.04M,-0.12,OGDCL,-0.0012115338017931743,0.007403617620721368,149.5438,76.23059866962302,0.02662542455118877,1,0
2016-12-30,165.35,164.55,167.01,164.55,3.26M,0.29,OGDCL,0.0028505579815623072,0.007391669789416506,149.9262,72.77805992889789,0.02927124281826421,1,0
2017-01-11,167.9,167.0,168.9,166.76,820.00K,-0.02,OGDCL,-0.00023818030248889954,0.013111930356904052,154.0412,70.6730769230769,-0.0600952948183443,-1,0
2017-01-12,168.68,169.0,169.4,167.89,1.96M,0.46,OGDCL,0.004645622394282345,0.0069125313800662445,154.558,71.34228187919463,-0.0903485890443444,-1,0
2017-01-13,168.32,169.8,170.0,167.99,835.30K,-0.21,OGDCL,-0.0021342186388428885,0.0057898880192056535,155.067,67.16312056737584,-0.07735266159695808,-1,0
2017-01-16,167.6,169.0,169.0,166.99,1.51M,-0.43,OGDCL,-0.004277566539923949,0.005834972439461844,155.5666,62.53501400560216,-0.06336515513126495,-1,0
2017-01-17,165.85,167.5,167.51,161.15,2.77M,-1.04,OGDCL,-0.010441527446300669,0.00582062482252359,156.025,52.57181028724109,-0.05191438046427488,-1,0
2017-01-19,153.44,157.7,157.7,152.0,6.27M,-2.77,OGDCL,-0.027691527786578796,0.018923565763357686,156.6078,27.70497940846127,0.029001564129301327,1,0
2017-01-24,157.24,157.9,157.9,155.7,2.76M,0.17,OGDCL,0.0016562619441968796,0.02192076424875087,157.5716,24.8928877463582,0.021495802594759583,1,0
2017-01-27,155.26,157.9,158.3,154.9,2.48M,-1.67,OGDCL,-0.01665716638165804,0.014636589116319149,158.5554,22.388698630136957,0.026278500579672848,1,0
2017-02-02,160.68,160.99,161.5,159.0,1.73M,1.11,OGDCL,0.011074754593506375,0.013181033034202325,159.91119999999998,37.58934372969465,-0.02582773213841183,-1,0
2017-03-02,159.44,158.83,159.8,158.02,355.40K,0.97,OGDCL,0.009689063390538877,0.0055542881103009915,161.0198,58.769633507853435,-0.026216758655293604,-1,0
2017-03-03,158.76,158.51,159.25,158.0,3.34M,-0.43,OGDCL,-0.004264927245358763,0.005876240461996976,160.9486,50.7062146892655,-0.043146888384983595,-1,0
2017-03-06,159.13,158.75,160.2,158.52,1.19M,0.23,OGDCL,0.0023305618543714157,0.005796441302778368,160.8616,56.2593144560358,-0.07006849745491117,-1,0
2017-03-07,158.76,159.5,160.15,158.0,805.70K,-0.23,OGDCL,-0.0023251429648715183,0.0045092173589913985,160.7564,61.03476151980597,-0.06531872008062489,-1,0
2017-03-08,158.95,158.3,159.49,157.82,660.00K,0.12,OGDCL,0.0011967750062988891,0.004472338332845662,160.63379999999998,52.18253968253968,-0.06404529726329022,-1,0
2017-03-09,155.26,157.99,157.99,154.1,1.13M,-2.32,OGDCL,-0.023214847436300756,0.01035930220206023,160.44140000000002,44.53852667231152,-0.03548885740048946,-1,0
2017-03-10,151.91,155.0,155.0,151.41,1.13M,-2.16,OGDCL,-0.021576710034780344,0.012387747157820761,160.1726,35.27833668678734,-0.047857283918109506,-1,0
2017-03-28,146.19,146.5,147.0,145.4,632.10K,-0.85,OGDCL,-0.008478024959305497,0.014386084030356858,155.4626,21.548211860570447,0.026472398932895658,1,0
2017-03-29,146.51,146.5,147.0,146.0,272.90K,0.22,OGDCL,0.002188932211505623,0.004767873645303724,155.0758,22.00720072007205,0.02723363592928818,1,0
2017-03-30,147.98,147.0,148.1,146.0,1.13M,1.0,OGDCL,0.010033444816053505,0.00565727292757206,154.8792,31.800000000000026,0.02007027976753606,1,0
2017-03-31,148.31,148.2,149.0,147.1,490.90K,0.22,OGDCL,0.0022300310852818583,0.005564200126725131,154.7766,39.39929328621913,0.02643112399703318,1,0
2017-04-03,149.92,147.51,150.0,147.5,893.40K,1.09,OGDCL,0.010855640213067064,0.006398043868378788,154.66899999999998,56.61664392905864,0.031083244397011933,1,0
2017-04-04,150.06,150.49,150.84,149.6,211.30K,0.09,OGDCL,0.0009338313767344175,0.006445615866217815,154.5306,55.802640722724156,0.03651872584299598,1,0
2017-04-05,150.5,151.0,151.0,149.9,788.00K,0.29,OGDCL,0.0029321604691456837,0.006434757483237805,154.3958,55.986159169550135,0.04205980066445192,1,0
2017-04-10,154.58,151.25,155.0,151.25,565.80K,1.54,OGDCL,0.015437167443999256,0.005425906573825113,154.1386,89.39779474130621,-0.03868547030663749,-1,0
2017-04-11,155.54,153.81,155.99,153.15,663.20K,0.62,OGDCL,0.006210376504075521,0.005133184573431996,154.09619999999998,89.60931005818786,-0.03806094895203793,-1,0
2017-04-14,149.64,153.1,153.96,149.0,1.41M,-2.42,OGDCL,-0.024193022497554617,0.01581484252866378,153.6882,55.76519916142553,0.04798182304196752,1,0
